Concept_ID,Concept,Sentence_Nr,Sentence_Screen,Concept_Word,Word_Start,Word_End,Screen_Img,Noise_Img
94,Deliberately,6,He foolishly accepted the offer deliberately.,deliberately,32,44,stimuli/sentence_images/deliberately/sentence6.jpg,stimuli/noise_images/deliberately/noise6.jpg
95,Deceive,1,To lie is to deceive.,deceive,13,20,stimuli/sentence_images/deceive/sentence1.jpg,stimuli/noise_images/deceive/noise1.jpg
95,Deceive,2,He's devious enough to deceive her.,deceive,23,30,stimuli/sentence_images/deceive/sentence2.jpg,stimuli/noise_images/deceive/noise2.jpg
95,Deceive,3,The ploy was to deceive the old lady slowly.,deceive,16,23,stimuli/sentence_images/deceive/sentence3.jpg,stimuli/noise_images/deceive/noise3.jpg
95,Deceive,4,The plan is to deceive and bribe him quickly.,deceive,15,22,stimuli/sentence_images/deceive/sentence4.jpg,stimuli/noise_images/deceive/noise4.jpg
95,Deceive,5,The operative was meant to deceive him.,deceive,27,34,stimuli/sentence_images/deceive/sentence5.jpg,stimuli/noise_images/deceive/noise5.jpg
95,Deceive,6,Her motive is to deceive his friend.,deceive,17,24,stimuli/sentence_images/deceive/sentence6.jpg,stimuli/noise_images/deceive/noise6.jpg
96,Tool,1,He needed any tool other than a saw.,tool,14,18,stimuli/sentence_images/tool/sentence1.jpg,stimuli/noise_images/tool/noise1.jpg
96,Tool,2,The machine seems like an excessive tool.,tool,36,40,stimuli/sentence_images/tool/sentence2.jpg,stimuli/noise_images/tool/noise2.jpg
96,Tool,3,A stapler is the most useful office tool.,tool,36,40,stimuli/sentence_images/tool/sentence3.jpg,stimuli/noise_images/tool/noise3.jpg
96,Tool,4,The switchblade can be a dangerous tool.,tool,35,39,stimuli/sentence_images/tool/sentence4.jpg,stimuli/noise_images/tool/noise4.jpg
96,Tool,5,The tool shop advertised the shears.,tool,4,8,stimuli/sentence_images/tool/sentence5.jpg,stimuli/noise_images/tool/noise5.jpg
96,Tool,6,The best tool for crushing is right here.,tool,9,13,stimuli/sentence_images/tool/sentence6.jpg,stimuli/noise_images/tool/noise6.jpg
97,Camera,1,The best camera looks unremarkable.,camera,9,15,stimuli/sentence_images/camera/sentence1.jpg,stimuli/noise_images/camera/noise1.jpg
97,Camera,2,The camera captures a lot of colors.,camera,4,10,stimuli/sentence_images/camera/sentence2.jpg,stimuli/noise_images/camera/noise2.jpg
97,Camera,3,The camera shutter broke when it fell.,camera,4,10,stimuli/sentence_images/camera/sentence3.jpg,stimuli/noise_images/camera/noise3.jpg
97,Camera,4,The camera focus causes low quality photos.,camera,4,10,stimuli/sentence_images/camera/sentence4.jpg,stimuli/noise_images/camera/noise4.jpg
97,Camera,5,The camera display had many menu options.,camera,4,10,stimuli/sentence_images/camera/sentence5.jpg,stimuli/noise_images/camera/noise5.jpg
97,Camera,6,The camera reflex is too slow.,camera,4,10,stimuli/sentence_images/camera/sentence6.jpg,stimuli/noise_images/camera/noise6.jpg
98,Art,1,The poetry workshop was a work of art.,art,34,37,stimuli/sentence_images/art/sentence1.jpg,stimuli/noise_images/art/noise1.jpg
98,Art,2,The school has a strong tradition of art.,art,37,40,stimuli/sentence_images/art/sentence2.jpg,stimuli/noise_images/art/noise2.jpg
98,Art,3,The art exhibition left many breathless.,art,4,7,stimuli/sentence_images/art/sentence3.jpg,stimuli/noise_images/art/noise3.jpg
98,Art,4,The contemporary art left much to be desired.,art,17,20,stimuli/sentence_images/art/sentence4.jpg,stimuli/noise_images/art/noise4.jpg
98,Art,5,Medieval art is not up her alley.,art,9,12,stimuli/sentence_images/art/sentence5.jpg,stimuli/noise_images/art/noise5.jpg
98,Art,6,The irony of the piece is pure art.,art,31,34,stimuli/sentence_images/art/sentence6.jpg,stimuli/noise_images/art/noise6.jpg
99,Construction,1,Construction slowed down at the last wall.,Construction,0,12,stimuli/sentence_images/construction/sentence1.jpg,stimuli/noise_images/construction/noise1.jpg
99,Construction,2,Plastering is the next step in construction.,construction,31,43,stimuli/sentence_images/construction/sentence2.jpg,stimuli/noise_images/construction/noise2.jpg
99,Construction,3,The flooring began the construction process.,construction,23,35,stimuli/sentence_images/construction/sentence3.jpg,stimuli/noise_images/construction/noise3.jpg
99,Construction,4,The remodeling takes two years of construction.,construction,34,46,stimuli/sentence_images/construction/sentence4.jpg,stimuli/noise_images/construction/noise4.jpg
99,Construction,5,The homeowner hated the construction.,construction,24,36,stimuli/sentence_images/construction/sentence5.jpg,stimuli/noise_images/construction/noise5.jpg
99,Construction,6,The construction is true workmanship.,construction,4,16,stimuli/sentence_images/construction/sentence6.jpg,stimuli/noise_images/construction/noise6.jpg
100,Unaware,1,She is unaware of how oblivious he is.,unaware,7,14,stimuli/sentence_images/unaware/sentence1.jpg,stimuli/noise_images/unaware/noise1.jpg
100,Unaware,2,She was unaware and unashamed of her status.,unaware,8,15,stimuli/sentence_images/unaware/sentence2.jpg,stimuli/noise_images/unaware/noise2.jpg
100,Unaware,3,Her words are unprejudiced yet unaware.,unaware,31,38,stimuli/sentence_images/unaware/sentence3.jpg,stimuli/noise_images/unaware/noise3.jpg
100,Unaware,4,He is inarticulate and unaware of this issue.,unaware,23,30,stimuli/sentence_images/unaware/sentence4.jpg,stimuli/noise_images/unaware/noise4.jpg
100,Unaware,5,He's unaware of how uninterested she is.,unaware,5,12,stimuli/sentence_images/unaware/sentence5.jpg,stimuli/noise_images/unaware/noise5.jpg
100,Unaware,6,He's unaware and unequipped for this.,unaware,5,12,stimuli/sentence_images/unaware/sentence6.jpg,stimuli/noise_images/unaware/noise6.jpg
101,Disturb,1,His insult will disturb her deeply.,disturb,16,23,stimuli/sentence_images/disturb/sentence1.jpg,stimuli/noise_images/disturb/noise1.jpg
101,Disturb,2,His affect will begin to disturb me soon.,disturb,25,32,stimuli/sentence_images/disturb/sentence2.jpg,stimuli/noise_images/disturb/noise2.jpg
101,Disturb,3,He can disturb and aggravate anyone.,disturb,7,14,stimuli/sentence_images/disturb/sentence3.jpg,stimuli/noise_images/disturb/noise3.jpg
101,Disturb,4,Conspire as much as you can to disturb her.,disturb,31,38,stimuli/sentence_images/disturb/sentence4.jpg,stimuli/noise_images/disturb/noise4.jpg
101,Disturb,5,Restrain him so he can't disturb me.,disturb,25,32,stimuli/sentence_images/disturb/sentence5.jpg,stimuli/noise_images/disturb/noise5.jpg
101,Disturb,6,Do not disturb or jeopardize your chance.,disturb,7,14,stimuli/sentence_images/disturb/sentence6.jpg,stimuli/noise_images/disturb/noise6.jpg
102,Emotion,1,His shame is his least controlled emotion.,emotion,34,41,stimuli/sentence_images/emotion/sentence1.jpg,stimuli/noise_images/emotion/noise1.jpg
102,Emotion,2,Sorrow is his dominating emotion nowadays.,emotion,25,32,stimuli/sentence_images/emotion/sentence2.jpg,stimuli/noise_images/emotion/noise2.jpg
102,Emotion,3,Indignation was the emotion she could identify.,emotion,20,27,stimuli/sentence_images/emotion/sentence3.jpg,stimuli/noise_images/emotion/noise3.jpg
102,Emotion,4,Betrayal isn't an emotion you can trigger.,emotion,18,25,stimuli/sentence_images/emotion/sentence4.jpg,stimuli/noise_images/emotion/noise4.jpg
102,Emotion,5,She felt an emotion she knew to be embarrassment.,emotion,12,19,stimuli/sentence_images/emotion/sentence5.jpg,stimuli/noise_images/emotion/noise5.jpg
102,Emotion,6,She has a desire to feel overwhelming emotion.,emotion,38,45,stimuli/sentence_images/emotion/sentence6.jpg,stimuli/noise_images/emotion/noise6.jpg
103,Device,1,The device has a finicky antenna.,device,4,10,stimuli/sentence_images/device/sentence1.jpg,stimuli/noise_images/device/noise1.jpg
103,Device,2,The device is wired very simply.,device,4,10,stimuli/sentence_images/device/sentence2.jpg,stimuli/noise_images/device/noise2.jpg
103,Device,3,She had to coax the device to start it.,device,20,26,stimuli/sentence_images/device/sentence3.jpg,stimuli/noise_images/device/noise3.jpg
103,Device,4,The switch on the device popped off.,device,18,24,stimuli/sentence_images/device/sentence4.jpg,stimuli/noise_images/device/noise4.jpg
103,Device,5,The device was disconnected from power.,device,4,10,stimuli/sentence_images/device/sentence5.jpg,stimuli/noise_images/device/noise5.jpg
103,Device,6,The transistor was built into the device.,device,34,40,stimuli/sentence_images/device/sentence6.jpg,stimuli/noise_images/device/noise6.jpg
104,Suspect,1,The suspect was dead before they got here.,suspect,4,11,stimuli/sentence_images/suspect/sentence1.jpg,stimuli/noise_images/suspect/noise1.jpg
104,Suspect,2,The police still don't have a prime suspect.,suspect,36,43,stimuli/sentence_images/suspect/sentence2.jpg,stimuli/noise_images/suspect/noise2.jpg
104,Suspect,3,The suspect attempted to run.,suspect,4,11,stimuli/sentence_images/suspect/sentence3.jpg,stimuli/noise_images/suspect/noise3.jpg
104,Suspect,4,The suspect committed suicide in prison.,suspect,4,11,stimuli/sentence_images/suspect/sentence4.jpg,stimuli/noise_images/suspect/noise4.jpg
104,Suspect,5,The real kidnapper isn't a suspect in this case.,suspect,27,34,stimuli/sentence_images/suspect/sentence5.jpg,stimuli/noise_images/suspect/noise5.jpg
104,Suspect,6,The suspect's motive was senseless.,suspect,4,11,stimuli/sentence_images/suspect/sentence6.jpg,stimuli/noise_images/suspect/noise6.jpg
105,Play,1,"He wanted to play the game, too.",play,13,17,stimuli/sentence_images/play/sentence1.jpg,stimuli/noise_images/play/noise1.jpg
105,Play,2,You can play too if you play softball.,play,8,12,stimuli/sentence_images/play/sentence2.jpg,stimuli/noise_images/play/noise2.jpg
105,Play,3,He gets to play golf at his meetings.,play,11,15,stimuli/sentence_images/play/sentence3.jpg,stimuli/noise_images/play/noise3.jpg
105,Play,4,Play volleyball more often for good legs.,Play,0,4,stimuli/sentence_images/play/sentence4.jpg,stimuli/noise_images/play/noise4.jpg
105,Play,5,Sparring is his way to play with you.,play,23,27,stimuli/sentence_images/play/sentence5.jpg,stimuli/noise_images/play/noise5.jpg
105,Play,6,The competition forces you to play well.,play,30,34,stimuli/sentence_images/play/sentence6.jpg,stimuli/noise_images/play/noise6.jpg
106,Smart,1,The informed candidate has smart responses.,smart,27,32,stimuli/sentence_images/smart/sentence1.jpg,stimuli/noise_images/smart/noise1.jpg
106,Smart,2,He seems smart and sincere.,smart,9,14,stimuli/sentence_images/smart/sentence2.jpg,stimuli/noise_images/smart/noise2.jpg
106,Smart,3,She is fearless and very smart.,smart,25,30,stimuli/sentence_images/smart/sentence3.jpg,stimuli/noise_images/smart/noise3.jpg
106,Smart,4,She genuinely is smart but doesn't work hard.,smart,17,22,stimuli/sentence_images/smart/sentence4.jpg,stimuli/noise_images/smart/noise4.jpg
106,Smart,5,The fifth grader is smart and resourceful.,smart,20,25,stimuli/sentence_images/smart/sentence5.jpg,stimuli/noise_images/smart/noise5.jpg
106,Smart,6,"While she's too trusting, she's smart.",smart,32,37,stimuli/sentence_images/smart/sentence6.jpg,stimuli/noise_images/smart/noise6.jpg
107,Movie,1,This story is left out of the movie.,movie,30,35,stimuli/sentence_images/movie/sentence1.jpg,stimuli/noise_images/movie/noise1.jpg
107,Movie,2,The character doesn't develop in the movie.,movie,37,42,stimuli/sentence_images/movie/sentence2.jpg,stimuli/noise_images/movie/noise2.jpg
107,Movie,3,The movie premiere had a red carpet.,movie,4,9,stimuli/sentence_images/movie/sentence3.jpg,stimuli/noise_images/movie/noise3.jpg
107,Movie,4,The movie is one adventure after the other.,movie,4,9,stimuli/sentence_images/movie/sentence4.jpg,stimuli/noise_images/movie/noise4.jpg
107,Movie,5,Turn on the T.V. to watch the movie.,movie,30,35,stimuli/sentence_images/movie/sentence5.jpg,stimuli/noise_images/movie/noise5.jpg
107,Movie,6,A movie can have many sequels.,movie,2,7,stimuli/sentence_images/movie/sentence6.jpg,stimuli/noise_images/movie/noise6.jpg
108,Movement,1,The movement was revolutionary.,movement,4,12,stimuli/sentence_images/movement/sentence1.jpg,stimuli/noise_images/movement/noise1.jpg
108,Movement,2,This is a movement against communism.,movement,10,18,stimuli/sentence_images/movement/sentence2.jpg,stimuli/noise_images/movement/noise2.jpg
108,Movement,3,The movement was oppressive.,movement,4,12,stimuli/sentence_images/movement/sentence3.jpg,stimuli/noise_images/movement/noise3.jpg
108,Movement,4,The movement is based on utopian ideals.,movement,4,12,stimuli/sentence_images/movement/sentence4.jpg,stimuli/noise_images/movement/noise4.jpg
108,Movement,5,Many in the movement have a scary mindset.,movement,12,20,stimuli/sentence_images/movement/sentence5.jpg,stimuli/noise_images/movement/noise5.jpg
108,Movement,6,Radical people took part in the movement.,movement,32,40,stimuli/sentence_images/movement/sentence6.jpg,stimuli/noise_images/movement/noise6.jpg
109,Electron,1,The electron moves in a wave.,electron,4,12,stimuli/sentence_images/electron/sentence1.jpg,stimuli/noise_images/electron/noise1.jpg
109,Electron,2,An electron is a miniscule particle.,electron,3,11,stimuli/sentence_images/electron/sentence2.jpg,stimuli/noise_images/electron/noise2.jpg
109,Electron,3,An electron impacts the substance's equilibrium.,electron,3,11,stimuli/sentence_images/electron/sentence3.jpg,stimuli/noise_images/electron/noise3.jpg
109,Electron,4,He calculated the wavelength of an electron.,electron,35,43,stimuli/sentence_images/electron/sentence4.jpg,stimuli/noise_images/electron/noise4.jpg
109,Electron,5,Use Planck's constant for the mass of an electron.,electron,41,49,stimuli/sentence_images/electron/sentence5.jpg,stimuli/noise_images/electron/noise5.jpg
109,Electron,6,Find the thermal energy of an electron.,electron,30,38,stimuli/sentence_images/electron/sentence6.jpg,stimuli/noise_images/electron/noise6.jpg
110,Student,1,The student was in class when his aunt called.,student,4,11,stimuli/sentence_images/student/sentence1.jpg,stimuli/noise_images/student/noise1.jpg
110,Student,2,Every student receives a merit scholarship.,student,6,13,stimuli/sentence_images/student/sentence2.jpg,stimuli/noise_images/student/noise2.jpg
110,Student,3,The faculty to student ratio is high this year.,student,15,22,stimuli/sentence_images/student/sentence3.jpg,stimuli/noise_images/student/noise3.jpg
110,Student,4,The student reread her notes before the course.,student,4,11,stimuli/sentence_images/student/sentence4.jpg,stimuli/noise_images/student/noise4.jpg
110,Student,5,This past term zipped by for the student.,student,33,40,stimuli/sentence_images/student/sentence5.jpg,stimuli/noise_images/student/noise5.jpg
110,Student,6,Only one student in the class is bilingual.,student,9,16,stimuli/sentence_images/student/sentence6.jpg,stimuli/noise_images/student/noise6.jpg
111,Delivery,1,The website offered free delivery.,delivery,25,33,stimuli/sentence_images/delivery/sentence1.jpg,stimuli/noise_images/delivery/noise1.jpg
111,Delivery,2,The delivery date was unclear.,delivery,4,12,stimuli/sentence_images/delivery/sentence2.jpg,stimuli/noise_images/delivery/noise2.jpg
111,Delivery,3,The form of delivery was up to him.,delivery,12,20,stimuli/sentence_images/delivery/sentence3.jpg,stimuli/noise_images/delivery/noise3.jpg
111,Delivery,4,She wants to intercept the delivery.,delivery,27,35,stimuli/sentence_images/delivery/sentence4.jpg,stimuli/noise_images/delivery/noise4.jpg
111,Delivery,5,He wanted confirmation of the delivery.,delivery,30,38,stimuli/sentence_images/delivery/sentence5.jpg,stimuli/noise_images/delivery/noise5.jpg
111,Delivery,6,She requested express delivery to save time.,delivery,22,30,stimuli/sentence_images/delivery/sentence6.jpg,stimuli/noise_images/delivery/noise6.jpg
112,Trial,1,The case finally went to trial.,trial,25,30,stimuli/sentence_images/trial/sentence1.jpg,stimuli/noise_images/trial/noise1.jpg
112,Trial,2,The lawyer mediated before the trial.,trial,31,36,stimuli/sentence_images/trial/sentence2.jpg,stimuli/noise_images/trial/noise2.jpg
112,Trial,3,A decision will be made during the trial.,trial,35,40,stimuli/sentence_images/trial/sentence3.jpg,stimuli/noise_images/trial/noise3.jpg
112,Trial,4,The defendant in the trial got nervous.,trial,21,26,stimuli/sentence_images/trial/sentence4.jpg,stimuli/noise_images/trial/noise4.jpg
112,Trial,5,The juror was forced to be in the trial.,trial,34,39,stimuli/sentence_images/trial/sentence5.jpg,stimuli/noise_images/trial/noise5.jpg
112,Trial,6,The trial is a huge chance for the attorney.,trial,4,9,stimuli/sentence_images/trial/sentence6.jpg,stimuli/noise_images/trial/noise6.jpg
113,Laugh,1,She tried not to laugh and had to gasp.,laugh,17,22,stimuli/sentence_images/laugh/sentence1.jpg,stimuli/noise_images/laugh/noise1.jpg
113,Laugh,2,At comedy clubs people both laugh and clap.,laugh,28,33,stimuli/sentence_images/laugh/sentence2.jpg,stimuli/noise_images/laugh/noise2.jpg
113,Laugh,3,When I laugh I sometimes sneeze.,laugh,7,12,stimuli/sentence_images/laugh/sentence3.jpg,stimuli/noise_images/laugh/noise3.jpg
113,Laugh,4,A giggle is the most she will every laugh.,laugh,36,41,stimuli/sentence_images/laugh/sentence4.jpg,stimuli/noise_images/laugh/noise4.jpg
113,Laugh,5,She tends to sigh whenever I laugh.,laugh,29,34,stimuli/sentence_images/laugh/sentence5.jpg,stimuli/noise_images/laugh/noise5.jpg
113,Laugh,6,He spit out his water when he had to laugh.,laugh,37,42,stimuli/sentence_images/laugh/sentence6.jpg,stimuli/noise_images/laugh/noise6.jpg
114,Usable,1,The writing is usable but barely publishable.,usable,15,21,stimuli/sentence_images/usable/sentence1.jpg,stimuli/noise_images/usable/noise1.jpg
114,Usable,2,The design is usable and reproducible.,usable,14,20,stimuli/sentence_images/usable/sentence2.jpg,stimuli/noise_images/usable/noise2.jpg
114,Usable,3,The distinguishable product isn't usable.,usable,34,40,stimuli/sentence_images/usable/sentence3.jpg,stimuli/noise_images/usable/noise3.jpg
114,Usable,4,The microwave is recognizably usable.,usable,30,36,stimuli/sentence_images/usable/sentence4.jpg,stimuli/noise_images/usable/noise4.jpg
114,Usable,5,It will be marketable once it is universally usable.,usable,45,51,stimuli/sentence_images/usable/sentence5.jpg,stimuli/noise_images/usable/noise5.jpg
114,Usable,6,The usable parts are all salvageable.,usable,4,10,stimuli/sentence_images/usable/sentence6.jpg,stimuli/noise_images/usable/noise6.jpg
115,Apartment,1,They rent out the apartment in their home.,apartment,18,27,stimuli/sentence_images/apartment/sentence1.jpg,stimuli/noise_images/apartment/noise1.jpg
115,Apartment,2,This apartment floor is under renovation.,apartment,5,14,stimuli/sentence_images/apartment/sentence2.jpg,stimuli/noise_images/apartment/noise2.jpg
115,Apartment,3,This apartment doesn't have a big kitchen.,apartment,5,14,stimuli/sentence_images/apartment/sentence3.jpg,stimuli/noise_images/apartment/noise3.jpg
115,Apartment,4,Parts of the apartment are ladder accessible.,apartment,13,22,stimuli/sentence_images/apartment/sentence4.jpg,stimuli/noise_images/apartment/noise4.jpg
115,Apartment,5,The long hallway in the apartment is skinny.,apartment,24,33,stimuli/sentence_images/apartment/sentence5.jpg,stimuli/noise_images/apartment/noise5.jpg
115,Apartment,6,The apartment has cute little nooks.,apartment,4,13,stimuli/sentence_images/apartment/sentence6.jpg,stimuli/noise_images/apartment/noise6.jpg
116,Building,1,The building used to be a theater.,building,4,12,stimuli/sentence_images/building/sentence1.jpg,stimuli/noise_images/building/noise1.jpg
116,Building,2,The library building is pretty old.,building,12,20,stimuli/sentence_images/building/sentence2.jpg,stimuli/noise_images/building/noise2.jpg
116,Building,3,The building is a mansion for themselves.,building,4,12,stimuli/sentence_images/building/sentence3.jpg,stimuli/noise_images/building/noise3.jpg
116,Building,4,There's a mousetrap in the building entrance.,building,27,35,stimuli/sentence_images/building/sentence4.jpg,stimuli/noise_images/building/noise4.jpg
116,Building,5,The skyscraper is the city's newest building.,building,36,44,stimuli/sentence_images/building/sentence5.jpg,stimuli/noise_images/building/noise5.jpg
116,Building,6,The mosque is the lowest building there.,building,25,33,stimuli/sentence_images/building/sentence6.jpg,stimuli/noise_images/building/noise6.jpg
117,Dangerous,1,The punishment was dangerous and cruel.,dangerous,19,28,stimuli/sentence_images/dangerous/sentence1.jpg,stimuli/noise_images/dangerous/noise1.jpg
117,Dangerous,2,Climbing that dangerous bridge is boneheaded.,dangerous,14,23,stimuli/sentence_images/dangerous/sentence2.jpg,stimuli/noise_images/dangerous/noise2.jpg
117,Dangerous,3,Aggravating the president is unpatriotic and dangerous.,dangerous,45,54,stimuli/sentence_images/dangerous/sentence3.jpg,stimuli/noise_images/dangerous/noise3.jpg
117,Dangerous,4,It's unwise and dangerous to take it on.,dangerous,16,25,stimuli/sentence_images/dangerous/sentence4.jpg,stimuli/noise_images/dangerous/noise4.jpg
117,Dangerous,5,The dangerous monster smelled atrociously.,dangerous,4,13,stimuli/sentence_images/dangerous/sentence5.jpg,stimuli/noise_images/dangerous/noise5.jpg
117,Dangerous,6,These dangerous conditions are unacceptable.,dangerous,6,15,stimuli/sentence_images/dangerous/sentence6.jpg,stimuli/noise_images/dangerous/noise6.jpg
118,Gold,1,I want a gold watch for my thirtieth.,gold,9,13,stimuli/sentence_images/gold/sentence1.jpg,stimuli/noise_images/gold/noise1.jpg
118,Gold,2,The yellow gold shines brightly in the sun.,gold,11,15,stimuli/sentence_images/gold/sentence2.jpg,stimuli/noise_images/gold/noise2.jpg
118,Gold,3,He eventually chose the gold ring.,gold,24,28,stimuli/sentence_images/gold/sentence3.jpg,stimuli/noise_images/gold/noise3.jpg
118,Gold,4,The horseshoe has pink and gold accents.,gold,27,31,stimuli/sentence_images/gold/sentence4.jpg,stimuli/noise_images/gold/noise4.jpg
118,Gold,5,The glittering gold is breathtaking.,gold,15,19,stimuli/sentence_images/gold/sentence5.jpg,stimuli/noise_images/gold/noise5.jpg
118,Gold,6,The paperweight was made of gold.,gold,28,32,stimuli/sentence_images/gold/sentence6.jpg,stimuli/noise_images/gold/noise6.jpg
119,Typical,1,It was typical for him to rely on her.,typical,7,14,stimuli/sentence_images/typical/sentence1.jpg,stimuli/noise_images/typical/noise1.jpg
119,Typical,2,It is typical for him to seem peculiar.,typical,6,13,stimuli/sentence_images/typical/sentence2.jpg,stimuli/noise_images/typical/noise2.jpg
119,Typical,3,It is typical for her to include him.,typical,6,13,stimuli/sentence_images/typical/sentence3.jpg,stimuli/noise_images/typical/noise3.jpg
119,Typical,4,She assumed that this weather is typical.,typical,33,40,stimuli/sentence_images/typical/sentence4.jpg,stimuli/noise_images/typical/noise4.jpg
119,Typical,5,He prefers the typical and conventional.,typical,15,22,stimuli/sentence_images/typical/sentence5.jpg,stimuli/noise_images/typical/noise5.jpg
119,Typical,6,She's accustomed to a more typical interaction.,typical,27,34,stimuli/sentence_images/typical/sentence6.jpg,stimuli/noise_images/typical/noise6.jpg
120,Law,1,The law would act to her benefit.,law,4,7,stimuli/sentence_images/law/sentence1.jpg,stimuli/noise_images/law/noise1.jpg
120,Law,2,He will enforce the law if she breaks it.,law,20,23,stimuli/sentence_images/law/sentence2.jpg,stimuli/noise_images/law/noise2.jpg
120,Law,3,The applicability of the law is murky.,law,25,28,stimuli/sentence_images/law/sentence3.jpg,stimuli/noise_images/law/noise3.jpg
120,Law,4,House arrest is a law-imposed restriction.,law,18,21,stimuli/sentence_images/law/sentence4.jpg,stimuli/noise_images/law/noise4.jpg
120,Law,5,A new law doesn't work retroactively.,law,6,9,stimuli/sentence_images/law/sentence5.jpg,stimuli/noise_images/law/noise5.jpg
120,Law,6,All I want is to overturn that law.,law,31,34,stimuli/sentence_images/law/sentence6.jpg,stimuli/noise_images/law/noise6.jpg
121,Skin,1,The skin on her face turns red in the sun.,skin,4,8,stimuli/sentence_images/skin/sentence1.jpg,stimuli/noise_images/skin/noise1.jpg
121,Skin,2,Shaving your skin makes it smoother.,skin,13,17,stimuli/sentence_images/skin/sentence2.jpg,stimuli/noise_images/skin/noise2.jpg
121,Skin,3,Her skin is prone to a pimple or two.,skin,4,8,stimuli/sentence_images/skin/sentence3.jpg,stimuli/noise_images/skin/noise3.jpg
121,Skin,4,Tanning your skin artificially causes cancer.,skin,13,17,stimuli/sentence_images/skin/sentence4.jpg,stimuli/noise_images/skin/noise4.jpg
121,Skin,5,The fragrance of his skin was delightful.,skin,21,25,stimuli/sentence_images/skin/sentence5.jpg,stimuli/noise_images/skin/noise5.jpg
121,Skin,6,A vampire's skin can shimmer in the sun.,skin,12,16,stimuli/sentence_images/skin/sentence6.jpg,stimuli/noise_images/skin/noise6.jpg
122,Music,1,This song is like her favorite of music.,music,34,39,stimuli/sentence_images/music/sentence1.jpg,stimuli/noise_images/music/noise1.jpg
122,Music,2,The orchestra plays beautiful music.,music,30,35,stimuli/sentence_images/music/sentence2.jpg,stimuli/noise_images/music/noise2.jpg
122,Music,3,"I can't improvise music, unfortunately.",music,18,23,stimuli/sentence_images/music/sentence3.jpg,stimuli/noise_images/music/noise3.jpg
122,Music,4,The performer forgot his sheet music.,music,31,36,stimuli/sentence_images/music/sentence4.jpg,stimuli/noise_images/music/noise4.jpg
122,Music,5,Karaoke is not the place for good music.,music,34,39,stimuli/sentence_images/music/sentence5.jpg,stimuli/noise_images/music/noise5.jpg
122,Music,6,Elevator music is usually instrumental.,music,9,14,stimuli/sentence_images/music/sentence6.jpg,stimuli/noise_images/music/noise6.jpg
123,Hurting,1,Her nose is still hurting after the fall.,hurting,18,25,stimuli/sentence_images/hurting/sentence1.jpg,stimuli/noise_images/hurting/noise1.jpg
123,Hurting,2,His tooth was hurting after practice.,hurting,14,21,stimuli/sentence_images/hurting/sentence2.jpg,stimuli/noise_images/hurting/noise2.jpg
123,Hurting,3,Hurting her hip was the worst outcome.,Hurting,0,7,stimuli/sentence_images/hurting/sentence3.jpg,stimuli/noise_images/hurting/noise3.jpg
123,Hurting,4,The child's bony bottom is hurting her lap.,hurting,27,34,stimuli/sentence_images/hurting/sentence4.jpg,stimuli/noise_images/hurting/noise4.jpg
123,Hurting,5,The prosthetic arm was hurting her.,hurting,23,30,stimuli/sentence_images/hurting/sentence5.jpg,stimuli/noise_images/hurting/noise5.jpg
123,Hurting,6,Her pelvis was hurting tremendously.,hurting,15,22,stimuli/sentence_images/hurting/sentence6.jpg,stimuli/noise_images/hurting/noise6.jpg
124,Left,1,His remains were left on the battlefield.,left,17,21,stimuli/sentence_images/left/sentence1.jpg,stimuli/noise_images/left/noise1.jpg
124,Left,2,The child was thankfully left unharmed.,left,25,29,stimuli/sentence_images/left/sentence2.jpg,stimuli/noise_images/left/noise2.jpg
124,Left,3,The turkey was left from November.,left,15,19,stimuli/sentence_images/left/sentence3.jpg,stimuli/noise_images/left/noise3.jpg
124,Left,4,She was left undecided after hearing him out.,left,8,12,stimuli/sentence_images/left/sentence4.jpg,stimuli/noise_images/left/noise4.jpg
124,Left,5,He was left feeling unnoticed.,left,7,11,stimuli/sentence_images/left/sentence5.jpg,stimuli/noise_images/left/noise5.jpg
124,Left,6,His question was left unanswered.,left,17,21,stimuli/sentence_images/left/sentence6.jpg,stimuli/noise_images/left/noise6.jpg
125,War,1,The army was willing to lose the war.,war,33,36,stimuli/sentence_images/war/sentence1.jpg,stimuli/noise_images/war/noise1.jpg
125,War,2,The camp is not safe from the war.,war,30,33,stimuli/sentence_images/war/sentence2.jpg,stimuli/noise_images/war/noise2.jpg
125,War,3,The soldier was sent to war.,war,24,27,stimuli/sentence_images/war/sentence3.jpg,stimuli/noise_images/war/noise3.jpg
125,War,4,He did not want to know of any war casualty.,war,31,34,stimuli/sentence_images/war/sentence4.jpg,stimuli/noise_images/war/noise4.jpg
125,War,5,You can rebel against a war.,war,24,27,stimuli/sentence_images/war/sentence5.jpg,stimuli/noise_images/war/noise5.jpg
125,War,6,The battlefield of the war grew quickly.,war,23,26,stimuli/sentence_images/war/sentence6.jpg,stimuli/noise_images/war/noise6.jpg
126,Personality,1,His personality changes with his stress.,personality,4,15,stimuli/sentence_images/personality/sentence1.jpg,stimuli/noise_images/personality/noise1.jpg
126,Personality,2,His personality is just compulsive.,personality,4,15,stimuli/sentence_images/personality/sentence2.jpg,stimuli/noise_images/personality/noise2.jpg
126,Personality,3,Her subconscious impacted her personality.,personality,30,41,stimuli/sentence_images/personality/sentence3.jpg,stimuli/noise_images/personality/noise3.jpg
